"SummonerName","KDA","AvgKills","AvgDeaths","AvgAssists","TOP_played","JUNGLE_played","MID_played","ADC_played","SUPPORT_played","WinRate","VisionWards","WardsKilled","WardsPlaced","TowersKilled","InhibitorKills","DragonsKilled","RiftHeraldKilled","BaronKilled","KillContribution","TotalDamageDealtToChampions","TotalDamageTaken","TotalHeal","CCDuration","GoldEarned","AvgGameLength","topPlayedLength","midPlayedLength","junglePlayedLength","adcPlayedLength","supportPlayedLength","D_ADC","DT_ADC","CS_zeroToTen_ADC","CS_ADC","H_ADC","D_MID","DT_MID","CS_zeroToTen_MID","CS_MID","H_MID","D_TOP","DT_TOP","CS_zeroToTen_TOP","CS_TOP","H_TOP","D_JG","DT_JG","CS_zeroToTen_JG","CS_JG","H_JG","D_SUP","DT_SUP","CS_zeroToTen_SUP","CS_SUP","H_SUP"
"SE MaGeRdAnGeR",5.54,5.50,2.60,8.90,0,9,0,1,0,60,31, 70, 134, 8, 4, 16,5,6,65, 152023, 247528, 77624, 106.07, 117810,1713.2,0,0,15410,1722,0,28640,17146,60.00,153,3091,0,0,0,0,0,0,0,0,0,0,123383,230382,7.67,810,74533,0,0,0,0,0
"TangerineOrange",3.66,4.50,3.20,7.20,0,1,1,6,2,90,31, 45, 139, 17, 1, 15,5,5,53, 169450, 146884, 56743, 54.97, 114294,1584.1,0,2403,1352,9317,2769,109423,76687,81.83,1335,11804,43249,30869,80.00,296,7919,0,0,0,0,0,9662,19147,4.00,71,6850,7116,20181,2.50,28,30170
"Ablazeolive",2.57,6.80,4.60,5.00,1,0,2,7,0,40,20, 61, 137, 20, 2, 11,3,6,53, 192406, 186905, 29487, 76.87, 134138,1841.7,1565,3317,0,13535,0,136211,136845,78.71,1773,21564,37374,40157,68.50,360,7464,18821,9903,76.00,190,459,0,0,0,0,0,0,0,0,0,0
"Ness Wizard",4.57,7.10,2.80,5.70,7,3,0,0,0,60,20, 92, 149, 13, 3, 12,9,7,46, 177731, 196708, 37792, 68.35, 151335,1904.2,12727,0,6315,0,0,0,0,0,0,0,0,0,0,0,0,121979,122878,72.71,1746,11986,55752,73830,16.00,291,25806,0,0,0,0,0
"Cris",2.93,4.70,4.40,8.20,5,1,4,0,0,60,19, 30, 130, 15, 1, 12,4,4,54, 211523, 238019, 35244, 77.95, 116506,1661.8,9194,6570,854,0,0,0,0,0,0,0,77973,82005,69.00,807,10026,128090,146514,67.00,1035,24958,5460,9500,51.00,5,260,0,0,0,0,0
"PandaTV Xiaoxin",2.54,5.70,5.00,7.00,3,1,5,1,0,50,17, 28, 122, 6, 0, 20,1,3,45, 181356, 227015, 45357, 56.03, 117219,1725.2,5015,9023,1779,1435,0,11131,15264,64.00,171,2116,107784,100330,74.60,1015,11308,40287,81380,74.00,632,20314,22154,30041,4.00,79,11619,0,0,0,0,0
"Duocek",2.44,4.40,5.50,9.00,1,0,9,0,0,60,36, 58, 192, 9, 4, 13,2,7,55, 224425, 257403, 42703, 64.22, 138303,2140.6,1518,19888,0,0,0,0,0,0,0,0,215459,243759,72.56,2261,41798,8966,13644,89.00,157,905,0,0,0,0,0,0,0,0,0,0
"CJE Kramer",4.03,6.20,3.40,7.50,0,3,0,7,0,70,9, 35, 87, 18, 2, 12,4,5,61, 182910, 176665, 39585, 86.75, 125657,1687.8,0,0,4439,12439,0,148859,122921,71.14,1593,22008,0,0,0,0,0,0,0,0,0,0,34051,53744,8.33,228,17577,0,0,0,0,0
"Poppers OP",2.85,7.20,5.20,7.60,1,0,9,0,0,50,17, 34, 134, 4, 3, 20,7,9,52, 307191, 218836, 36181, 79.68, 140760,2030.9,1667,18642,0,0,0,0,0,0,0,0,292598,189287,73.11,2070,33533,14593,29549,67.00,173,2648,0,0,0,0,0,0,0,0,0,0
"Arcsecond",1.88,5.30,5.70,5.40,0,2,8,0,0,40,10, 55, 95, 14, 2, 12,2,4,47, 203954, 223029, 37029, 78.98, 126950,1893.2,0,14632,4300,0,0,0,0,0,0,0,156682,147285,80.75,1831,13875,0,0,0,0,0,47272,75744,7.00,179,23154,0,0,0,0,0
"Beasted",3.00,7.10,4.50,6.40,3,5,1,1,0,60,8, 44, 76, 16, 2, 17,1,7,58, 192911, 252184, 70461, 67.78, 129118,1770.4,4979,1897,9085,1743,0,18631,29694,67.00,208,3399,26595,25559,66.00,244,7295,39804,55808,60.67,605,6259,107881,141123,6.20,448,53508,0,0,0,0,0
"Contractz",3.72,5.90,3.90,8.60,1,7,0,0,2,60,31, 39, 145, 5, 0, 5,4,3,62, 169038, 268377, 86850, 161.63, 114864,1719.8,2011,0,12020,0,3167,0,0,0,0,0,0,0,0,0,0,22901,28924,64.00,272,3646,126347,207514,7.14,622,76873,19790,31939,3.50,53,6331
"OG DoubleG",3.84,3.30,3.80,11.30,1,1,0,4,4,70,25, 51, 162, 9, 2, 14,0,4,61, 124785, 159273, 33433, 55.63, 113476,1783.8,2490,0,764,6977,7607,73920,54400,86.75,989,8038,0,0,0,0,0,20945,25933,72.00,240,4249,2497,6100,6.00,35,1664,27423,72840,2.50,71,19482
